,ts_code,symbol,name,area,industry,fullname,market,list_date
3183,603039.SH,603039,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,主板,20170113
3184,603040.SH,603040,新坐标,浙江,机械基件,杭州新坐标科技股份有限公司,主板,20170209
3185,603041.SH,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,主板,20170330
3186,603042.SH,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,主板,20170602
3187,603043.SH,603043,广州酒家,广东,食品,广州酒家集团股份有限公司,主板,20170627
3188,603045.SH,603045,福达合金,浙江,电气设备,福达合金材料股份有限公司,主板,20180517
3189,603050.SH,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,主板,20170414
3190,603055.SH,603055,台华新材,浙江,纺织,浙江台华新材料股份有限公司,主板,20170921
3191,603056.SH,603056,德邦股份,上海,仓储物流,德邦物流股份有限公司,主板,20180116
3192,603058.SH,603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,主板,20161223
3193,603059.SH,603059,倍加洁,江苏,家居用品,倍加洁集团股份有限公司,主板,20180302
3194,603060.SH,603060,国检集团,北京,建筑施工,中国建材检验认证集团股份有限公司,主板,20161109
3195,603063.SH,603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,主板,20170728
3196,603066.SH,603066,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司,主板,20150611
3197,603067.SH,603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司,主板,20160913
3198,603068.SH,603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,主板,20190415
3199,603069.SH,603069,海汽集团,海南,公路,海南海汽运输集团股份有限公司,主板,20160712
3200,603076.SH,603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,主板,20171113
3201,603077.SH,603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,主板,20120731
3202,603078.SH,603078,江化微,江苏,化工原料,江阴江化微电子材料股份有限公司,主板,20170410
3203,603079.SH,603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,主板,20170823
3204,603080.SH,603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,主板,20180103
3205,603081.SH,603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,主板,20170420
3206,603083.SH,603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,主板,20171110
3207,603085.SH,603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,主板,20150630
3208,603086.SH,603086,先达股份,山东,农药化肥,山东先达农化股份有限公司,主板,20170511
3209,603088.SH,603088,宁波精达,浙江,专用机械,宁波精达成形装备股份有限公司,主板,20141111
3210,603089.SH,603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,主板,20170126
3211,603090.SH,603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,主板,20160831
3212,603096.SH,603096,新经典,天津,出版业,新经典文化股份有限公司,主板,20170425
3213,603098.SH,603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司,主板,20161216
3214,603099.SH,603099,长白山,吉林,旅游景点,长白山旅游股份有限公司,主板,20140822
3215,603100.SH,603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,主板,20140805
3216,603101.SH,603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,主板,20160506
3217,603103.SH,603103,横店影视,浙江,影视音像,横店影视股份有限公司,主板,20171012
3218,603105.SH,603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,主板,20180709
3219,603106.SH,603106,恒银金融,天津,电脑设备,恒银金融科技股份有限公司,主板,20170920
3220,603108.SH,603108,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司,主板,20150527
3221,603110.SH,603110,东方材料,浙江,染料涂料,新东方新材料股份有限公司,主板,20171013
3222,603111.SH,603111,康尼机电,江苏,运输设备,南京康尼机电股份有限公司,主板,20140801
3223,603113.SH,603113,金能科技,山东,化工原料,金能科技股份有限公司,主板,20170511
3224,603116.SH,603116,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司,主板,20150629
3225,603117.SH,603117,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司,主板,20150629
3226,603118.SH,603118,共进股份,深圳,通信设备,深圳市共进电子股份有限公司,主板,20150225
3227,603121.SH,603121,华培动力,上海,汽车配件,上海华培动力科技股份有限公司,主板,20190111
3228,603123.SH,603123,翠微股份,北京,百货,北京翠微大厦股份有限公司,主板,20120503
3229,603126.SH,603126,中材节能,天津,环境保护,中材节能股份有限公司,主板,20140731
3230,603127.SH,603127,昭衍新药,北京,医疗保健,北京昭衍新药研究中心股份有限公司,主板,20170825
3231,603128.SH,603128,华贸物流,上海,仓储物流,港中旅华贸国际物流股份有限公司,主板,20120529
3232,603129.SH,603129,春风动力,浙江,摩托车,浙江春风动力股份有限公司,主板,20170818
3233,603131.SH,603131,上海沪工,上海,专用机械,上海沪工焊接集团股份有限公司,主板,20160607
3234,603133.SH,603133,碳元科技,江苏,元器件,碳元科技股份有限公司,主板,20170320
3235,603136.SH,603136,天目湖,江苏,旅游景点,江苏天目湖旅游股份有限公司,主板,20170927
3236,603138.SH,603138,海量数据,北京,软件服务,北京海量数据技术股份有限公司,主板,20170306
3237,603139.SH,603139,康惠制药,陕西,中成药,陕西康惠制药股份有限公司,主板,20170421
3238,603156.SH,603156,养元饮品,河北,软饮料,河北养元智汇饮品股份有限公司,主板,20180212
3239,603157.SH,603157,拉夏贝尔,上海,服饰,上海拉夏贝尔服饰股份有限公司,主板,20170925
3240,603158.SH,603158,腾龙股份,江苏,汽车配件,常州腾龙汽车零部件股份有限公司,主板,20150320
3241,603159.SH,603159,上海亚虹,上海,专用机械,上海亚虹模具股份有限公司,主板,20160812
3242,603160.SH,603160,汇顶科技,深圳,元器件,深圳市汇顶科技股份有限公司,主板,20161017
3243,603161.SH,603161,科华控股,江苏,汽车配件,科华控股股份有限公司,主板,20180105
3244,603165.SH,603165,荣晟环保,浙江,造纸,浙江荣晟环保纸业股份有限公司,主板,20170117
3245,603166.SH,603166,福达股份,广西,汽车配件,桂林福达股份有限公司,主板,20141127
3246,603167.SH,603167,渤海轮渡,山东,水运,渤海轮渡集团股份有限公司,主板,20120906
3247,603168.SH,603168,莎普爱思,浙江,化学制药,浙江莎普爱思药业股份有限公司,主板,20140702
3248,603169.SH,603169,兰石重装,甘肃,专用机械,兰州兰石重型装备股份有限公司,主板,20141009
3249,603177.SH,603177,德创环保,浙江,环境保护,浙江德创环保科技股份有限公司,主板,20170207
3250,603178.SH,603178,圣龙股份,浙江,汽车配件,宁波圣龙汽车动力系统股份有限公司,主板,20170328
3251,603179.SH,603179,新泉股份,江苏,汽车配件,江苏新泉汽车饰件股份有限公司,主板,20170317
3252,603180.SH,603180,金牌厨柜,福建,家居用品,厦门金牌厨柜股份有限公司,主板,20170512
3253,603181.SH,603181,皇马科技,浙江,化工原料,浙江皇马科技股份有限公司,主板,20170824
3254,603183.SH,603183,建研院,江苏,建筑施工,苏州市建筑科学研究院集团股份有限公司,主板,20170905
3255,603185.SH,603185,上机数控,江苏,机床制造,无锡上机数控股份有限公司,主板,20181228
3256,603186.SH,603186,华正新材,浙江,元器件,浙江华正新材料股份有限公司,主板,20170103
3257,603187.SH,603187,海容冷链,山东,机械基件,青岛海容商用冷链股份有限公司,主板,20181129
3258,603188.SH,603188,亚邦股份,江苏,染料涂料,江苏亚邦染料股份有限公司,主板,20140909
3259,603189.SH,603189,网达软件,上海,软件服务,上海网达软件股份有限公司,主板,20160914
3260,603192.SH,603192,汇得科技,上海,化工原料,上海汇得科技股份有限公司,主板,20180828
3261,603196.SH,603196,日播时尚,上海,服饰,日播时尚集团股份有限公司,主板,20170531
3262,603197.SH,603197,保隆科技,上海,汽车配件,上海保隆汽车科技股份有限公司,主板,20170519
3263,603198.SH,603198,迎驾贡酒,安徽,白酒,安徽迎驾贡酒股份有限公司,主板,20150528
3264,603199.SH,603199,九华旅游,安徽,旅游景点,安徽九华山旅游发展股份有限公司,主板,20150326
3265,603200.SH,603200,上海洗霸,上海,环境保护,上海洗霸科技股份有限公司,主板,20170601
3266,603203.SH,603203,快克股份,江苏,专用机械,快克智能装备股份有限公司,主板,20161108
3267,603208.SH,603208,江山欧派,浙江,家居用品,江山欧派门业股份有限公司,主板,20170210
3268,603214.SH,603214,爱婴室,上海,百货,上海爱婴室商务服务股份有限公司,主板,20180330
3269,603218.SH,603218,日月股份,浙江,工程机械,日月重工股份有限公司,主板,20161228
3270,603220.SH,603220,贝通信,湖北,通信设备,中贝通信集团股份有限公司,主板,20181115
3271,603222.SH,603222,济民制药,浙江,化学制药,济民健康管理股份有限公司,主板,20150217
3272,603223.SH,603223,恒通股份,山东,供气供热,恒通物流股份有限公司,主板,20150630
3273,603225.SH,603225,新凤鸣,浙江,化纤,新凤鸣集团股份有限公司,主板,20170418
3274,603226.SH,603226,菲林格尔,上海,家居用品,上海菲林格尔木业股份有限公司,主板,20170615
3275,603227.SH,603227,雪峰科技,新疆,化工原料,新疆雪峰科技(集团)股份有限公司,主板,20150515
3276,603228.SH,603228,景旺电子,深圳,元器件,深圳市景旺电子股份有限公司,主板,20170106
3277,603229.SH,603229,奥翔药业,浙江,化学制药,浙江奥翔药业股份有限公司,主板,20170509
3278,603232.SH,603232,格尔软件,上海,软件服务,格尔软件股份有限公司,主板,20170421
3279,603233.SH,603233,大参林,广东,医药商业,大参林医药集团股份有限公司,主板,20170731
3280,603238.SH,603238,诺邦股份,浙江,纺织,杭州诺邦无纺股份有限公司,主板,20170222
3281,603239.SH,603239,浙江仙通,浙江,汽车配件,浙江仙通橡塑股份有限公司,主板,20161230
3282,603258.SH,603258,电魂网络,浙江,互联网,杭州电魂网络科技股份有限公司,主板,20161026
3283,603259.SH,603259,药明康德,江苏,化学制药,无锡药明康德新药开发股份有限公司,主板,20180508
3284,603260.SH,603260,合盛硅业,浙江,化工原料,合盛硅业股份有限公司,主板,20171030
3285,603266.SH,603266,天龙股份,浙江,塑料,宁波天龙电子股份有限公司,主板,20170110
3286,603268.SH,603268,松发股份,广东,陶瓷,广东松发陶瓷股份有限公司,主板,20150319
3287,603269.SH,603269,海鸥股份,江苏,机械基件,江苏海鸥冷却塔股份有限公司,主板,20170517
3288,603277.SH,603277,银都股份,浙江,专用机械,银都餐饮设备股份有限公司,主板,20170911
3289,603278.SH,603278,大业股份,山东,钢加工,山东大业股份有限公司,主板,20171113
3290,603283.SH,603283,赛腾股份,江苏,专用机械,苏州赛腾精密电子股份有限公司,主板,20171225
3291,603286.SH,603286,日盈电子,江苏,汽车配件,江苏日盈电子股份有限公司,主板,20170627
3292,603288.SH,603288,海天味业,广东,食品,佛山市海天调味食品股份有限公司,主板,20140211
3293,603289.SH,603289,泰瑞机器,浙江,专用机械,泰瑞机器股份有限公司,主板,20171031
3294,603297.SH,603297,永新光学,浙江,电器仪表,宁波永新光学股份有限公司,主板,20180910
3295,603298.SH,603298,杭叉集团,浙江,专用机械,杭叉集团股份有限公司,主板,20161227
3296,603299.SH,603299,苏盐井神,江苏,化工原料,江苏苏盐井神股份有限公司,主板,20151231
3297,603300.SH,603300,华铁科技,浙江,钢加工,浙江华铁建筑安全科技股份有限公司,主板,20150529
3298,603301.SH,603301,振德医疗,浙江,医疗保健,振德医疗用品股份有限公司,主板,20180412
3299,603303.SH,603303,得邦照明,浙江,家用电器,横店集团得邦照明股份有限公司,主板,20170330
3300,603305.SH,603305,旭升股份,浙江,汽车配件,宁波旭升汽车技术股份有限公司,主板,20170710
3301,603306.SH,603306,华懋科技,福建,汽车配件,华懋(厦门)新材料科技股份有限公司,主板,20140926
3302,603308.SH,603308,应流股份,安徽,专用机械,安徽应流机电股份有限公司,主板,20140122
3303,603309.SH,603309,维力医疗,广东,医疗保健,广州维力医疗器械股份有限公司,主板,20150302
3304,603311.SH,603311,金海环境,浙江,专用机械,浙江金海环境技术股份有限公司,主板,20150518
3305,603313.SH,603313,梦百合,江苏,家居用品,梦百合家居科技股份有限公司,主板,20161013
3306,603315.SH,603315,福鞍股份,辽宁,机械基件,辽宁福鞍重工股份有限公司,主板,20150424
3307,603316.SH,603316,诚邦股份,浙江,建筑施工,诚邦生态环境股份有限公司,主板,20170619
3308,603317.SH,603317,天味食品,四川,食品,四川天味食品集团股份有限公司,主板,20190416
3309,603318.SH,603318,派思股份,辽宁,专用机械,大连派思燃气系统股份有限公司,主板,20150424
3310,603319.SH,603319,湘油泵,湖南,汽车配件,湖南机油泵股份有限公司,主板,20161130
3311,603320.SH,603320,迪贝电气,浙江,机械基件,浙江迪贝电气股份有限公司,主板,20170502
